88470296740.12025,52361752287.110954,60899485813.207985,57248914775.98182,93367841414.03607,43246424060.58106,85713911913.36491,45078798187.06213,73007741145.45807,43359917123.51727,68820237649.50378,53676756035.452896,59411267022.1647,55236093569.72942,95381644528.34953,59679174688.982704,83820606227.245,53247668686.706314,90459871723.12325,44527643048.29345,70832199076.22523
92687743637.15633,63472108227.94961,48627816735.65812,83167745167.59027,52356733491.81832,53323272079.74377,73164780453.76605,75212557113.69453,61254596448.52636,45855090551.67897,58890312302.03349,89897622658.372,53558704977.51497,57146459706.52762,91271001094.93391,57111613636.446655,92985377035.54903,72126431372.45003,83201497870.58757,46183676060.065475,94591276701.94478
50288312795.96177,45041879782.03477,87089140891.97462,57981871000.75226,72038436393.8015,90667163657.7424,74354705356.05136,68700189952.48679,85601499911.4943,46077080682.90886,97024553574.04694,64056258100.020836,68146464699.684326,49778764039.11771,50446158575.318756,51578519895.68506,60633873755.503296,65122459353.17626,47842911820.95055,88218736671.31969,62800651240.40792
47651110241.32507,76649039200.09492,88056432182.63855,53486561641.59531,88184930738.75461,93651399686.98828,48223109000.35074,93117822676.72948,87982450371.10051,44695511877.98982,64379875509.89389,78622448122.62636,46290948884.56237,42402995118.439545,81693874566.39777,54381357437.47286,72112325103.46417,90900498647.70944,48575550648.4192,91882554979.25755,83814819123.49019
42548153447.65339,68987683070.30008,44729168308.78519,52172087751.735085,63420997210.29479,80491673804.1357,94502013005.76836,87433807792.84085,49138654906.406815,62023913081.07275,86582134757.86719,48804050296.38406,87472013909.60007,71643286375.50894,82387873903.36562,84521998618.6235,64684152383.83809,77739848074.10542,84469042876.97992,85479838303.219,57057294063.876724
73946893604.48515,71594306350.32294,56255734624.18894,86106348403.59064,94513890905.70273,73765449795.51974,87236203084.34271,54588692677.37453,58766599730.75642,76568431414.12524,96648656493.68488,55529830336.969536,76733231081.02722,66823836657.96868,46477966665.20087,78378569228.67175,49293165299.19839,56258639397.977936,52403327830.143394,80028499838.63272,82608537683.27284
55962175830.00408,86084129395.99666,46186827103.89588,81511489618.17163,45512164304.56598,81745436858.24573,92289148543.63919,75674183126.16867,59806318523.91833,74356965925.76105,53278495196.63467,53362757521.84568,76522879026.87401,85018575167.29425,44277832713.24897,76251134972.07446,55647518100.01703,61324327230.65629,87331408923.26141,78490668893.33795,48475602745.62847
83608525907.00368,79064022713.2959,83442082457.79099,68825633016.16383,72142756105.3335,44887640543.84597,60483536455.18093,51587754773.46396,77839811271.6688,61575606128.30484,64010769097.97389,72610721196.27617,95695452528.4525,63546273569.851685,88731439962.03894,61261982257.75751,72276488435.82953,69273246242.68333,49165192415.04968,54711268810.45677,85060216061.62132
90675277927.36627,97533202883.4528,52829117564.13852,79831516010.33969,48473638379.321144,88796327530.87364,77800639689.58133,82402345753.0374,46499712834.04545,46336716592.45958,95472552530.16641,72245063160.52855,47854973615.418434,91559948316.8799,51781721760.60014,45753136849.4911,56823482853.921776,66775562142.86519,61207135207.92639,97269025443.22879,49767715311.85981
53090081236.65848,97040653466.70401,68265253206.82074,64301988688.360374,84514762947.41522,83514903218.07156,95386698134.0326,49016088660.137054,60516701865.9704,67778139190.79867,84364396113.23589,86972702332.68925,76104545100.7476,74972228338.28731,55877230639.41447,93512517389.89429,68523085571.57585,82700339310.91188,60538184823.79582,58592577179.91762,66585677442.72122
59085278236.57459,72974852914.42233,57491329067.85672,49773392435.584435,93789982439.2267,53074001116.32785,83251820057.86325,58374116741.62525,50840896917.77336,93196437123.29652,97803964160.9734,76649358134.89937,45448521048.13967,73478230668.64696,81901542126.91588,75129585650.28688,67095289582.909546,74935553787.76071,86989960984.43059,54302760057.111305,77094930541.54318
95742585553.21434,80031368161.68979,79369550224.93471,68302204666.4547,59483198720.900856,51264323383.14704,79864858010.60497,70139625103.87735,44697997340.4341,69824771318.5082,58553379088.99287,92310832200.57545,95537993479.57445,55677584636.48087,87054913303.46297,73877135667.37369,87531412616.15863,81613628504.10716,77182233447.70189,50493636549.754814,64733217236.40922
45305211286.048256,69779875258.38571,84016949522.98575,69863414118.7044,61968233180.18293,78254725646.61775,56823133547.099266,81196587788.50334,78741501725.99025,52075652401.754105,63256192418.44441,82568620113.21855,85274072519.6049,54436395056.19827,68361022297.763596,62330374032.83616,47203671471.7227,53127637021.51478,46569094192.32698,70177635503.02751,55934529809.577286
73156335496.27438,90574520903.36638,42188921880.8892,85965144461.67453,91543383097.96298,55929746528.83928,96162208901.40387,44012959702.267815,87460961350.28296,56595691874.417305,78040332623.92014,44969887606.15002,77792837940.52245,45440159621.92667,85845555773.04791,95160310323.93204,89765962830.90967,75809362473.8115,43909271167.04354,48623467219.94045,48672438630.168205
42664314253.178185,54278653331.45652,53562484651.90511,79040641541.09084,70482290445.1074,92321377319.23228,55569236165.00206,57842948203.40422,75861863159.96823,77579893334.56952,93763205720.26775,63936838126.228,82702216071.51125,95869036148.10632,55232960219.91627,53222076098.77364,66114076271.74553,84835041668.72548,49591652494.369514,71430939466.03476,56421093590.039185
57814256602.573746,75288311553.17464,97598484589.12204,69051663660.00275,86826722785.36298,82062438911.18735,56973595168.39765,89817645866.95706,76717770959.10199,81267946200.3521,72746618965.8716,50137717043.64648,43788163338.34748,65129948863.979904,89596743360.38443,65123269116.11652,56058682116.79,48584256182.3496,63618880670.84356,86585774910.87169,73058064754.62968
59310881995.25721,80187662330.30234,79524334598.70645,51192369914.48503,71080024932.26904,83842308229.89426,60182064285.43329,58669148490.43784,94134426922.58856,43231127783.59505,83853728012.36382,96130929685.49352,69096967950.36919,78264783890.58946,94601474809.79376,96469763868.08493,68859302515.57568,77035980541.10486,83016511269.2675,54930335869.88581,71623944268.2896
60794871837.56013,81307114246.06544,91443334266.99338,90234279198.81241,64839220037.6121,58936062848.86109,62757064795.624535,89666450293.48888,59627796285.55396,91553740488.31087,83103340554.53441,86757557230.49055,89488742618.32764,66089174898.92659,44780108991.66822,64709339972.91938,49729627809.95834,86588936060.7291,78387572547.76726,75870255931.10577,60048290408.00331
77266934409.24129,95222910904.49251,94189571961.49681,72446062423.70946,55042380166.38526,92492065721.02867,88759431508.11409,97575822624.22928,68915037044.9983,69138252201.76617,81460007401.75838,95122261936.74391,89066981346.16364,53990704062.97567,68860181109.10327,44668801415.98066,47444875085.67446,65669533970.91016,58752515207.987854,43715849326.90016,69697418643.4283
55807579855.30164,44270098761.58161,69595101763.75974,71875609672.65002,89557446412.46349,62326152035.390915,51400613886.40145,50877494407.23354,63173712741.729195,71680598551.30272,96296310561.32271,71637532735.86111,78829619496.9898,65551233598.70734,79071601633.59352,74620169978.25343,95761235119.99092,58466485654.7494,59486117953.438,89132242829.46129,91058419775.77208
62191499493.22893,65244915452.66718,72941403090.1424,80449698373.41205,48841174146.72122,68728545132.46211,47611347885.93343,94539201342.22064,45172541886.67442,78899327881.31342,49698282955.41749,85389690583.19139,64203230279.3015,77468400199.8216,83487937641.84587,82820229540.36894,77265701170.5656,53587922509.08587,81039400435.17679,85294744153.06772,70510800114.98824
95106846581.02472,66284693421.19467,96539331705.45169,78008460275.6781,50852189611.405334,86293798446.80814,54719191599.28713,54804750787.2539,84486739140.73871,42844423013.42022,42856291063.21446,76006922493.17134,63043050374.33866,61398838589.085365,61843964710.14451,81338110614.94075,42618748327.41713,93812960229.56851,42638097738.5818,78106379466.65477,74751210922.91682
60105072871.945854,80642542746.60576,62985565179.994194,50701203798.90162,95891753872.53908,74382213200.27364,93040795086.95679,81955556051.75774,65827913642.77412,88180524444.02794,69833666413.84538,61927633622.96522,95958071015.90237,70807557275.60126,79447010950.23886,67475198732.87482,80830582364.82707,49194751853.0213,89309592797.71597,62129515303.95529,73199306189.46606
82226309783.91292,64333339508.78988,67850202572.92959,91482938082.9241,42959384927.39446,93070525586.291,94796476750.74554,42404105311.07463,68036967814.278534,82310485058.86403,63442350122.62052,67362995215.472305,53680902888.925026,93688985916.3175,78272926921.65152,77283007436.18954,85175020318.6397,50747898429.73553,55118156528.17347,66007917823.2261,69862436802.22949
56598617565.2189,76170691178.81877,58053861021.61639,44049366195.38534,46231870596.554825,47976649044.17001,88266969041.61626,77081334660.39244,48597358822.20857,88489571253.69366,88919530872.32718,74178312035.81435,63723125249.63999,55354995454.05095,58684829768.0019,60758420602.51049,76579915275.0769,60332247865.02903,64725262815.05262,75373525321.17714,55740763948.49493
44766238007.289986,63932578863.88846,83761001357.55637,72878939454.40582,80711566354.08623,65447211703.31612,90468975291.04807,76471338814.25555,44053949163.736015,51342620310.43119,60185402121.233894,68774762831.71274,66673884106.9723,88895843805.93965,57301451689.49825,71618991550.44307,73662304220.70232,55285373349.383575,57718429697.629036,88512436282.42697,84130534368.86845
94277082907.89331,90097804459.54698,61461003235.06397,47934351133.95047,49179326466.6682,89335154471.12932,45742916765.30178,71512872260.98979,93822748559.93605,71535498764.99355,83716382075.9654,65151584024.39009,83599460067.22899,85347142340.15773,96818418585.9557,60565586258.01111,48289022108.67746,43328887370.07832,91796344736.7478,64058068955.44507,92159056816.65202
93294872667.10768,68203654256.34289,88933091559.34258,66017014526.094574,96518331156.66393,56321220808.17282,78643958548.85349,43190462588.85587,59346796458.790985,73711602803.95825,79178568910.77548,55238534964.37336,60156399547.815735,90831027384.27965,84084822553.5168,55143979276.53027,78973603264.77615,62706420777.114456,60793474613.64984,71607303068.63875,58828193084.30451
83013408068.80656,87106723633.92636,63562865105.28307,87162425779.02376,52045028367.95905,65962609709.792435,73949818093.545,84536980969.27719,52233807113.53846,92613575376.05486,83499235261.45877,80153816748.00934,58370515153.57922,47973956873.62158,53753700356.1657,69892668392.28299,79504843216.59344,58955120786.19339,76232048747.80841,87214548703.76364,87485880701.14749
96151658641.9914,52929586043.301476,50523391405.01899,54631851006.48159,55332125707.26861,91062786158.18573,69959577776.89847,56350695357.6298,54945196275.41495,74859028286.31325,48606068442.31565,91839540032.89609,88974355665.04762,85888309791.08012,94302657729.68932,63998258077.56712,42012596255.869896,62200817054.06785,54887210975.5311,92210289280.18729,61628801951.02538
90828452608.61705,65647006630.21881,59384342406.80504,66105852097.10019,94273296454.5573,68543138722.74238,46163488753.48979,59244400634.53036,84757135899.02809,44576444594.31212,47607340104.85508,42614119512.205826,86248048089.4691,95605970828.17322,49131013643.74338,79967355151.26443,65994331159.29087,49733243593.4899,50416823675.578094,65506001846.08975,67605882489.39412
89230517863.54112,48981454729.458664,45905964029.45241,44354078216.69032,85516389095.22028,80663225535.15286,42658210839.27375,89518287001.28917,45275350444.28313,85091773443.59305,92194321578.68042,89477183774.13979,78043433489.26312,97237520505.33195,46624741665.28024,54825685555.747215,64777141892.70099,56794047978.51847,66792919353.78591,77711437510.72728,45959352717.18543
85788329306.51845,48780787394.50612,89153476266.43251,73277546636.22058,57360476498.19176,63262452112.974075,58654474821.46542,60418325686.920044,68755366442.18727,68170742317.80525,69149629611.61325,80406622007.0414,64475270088.52684,48168451724.33518,95967284130.70564,94019814957.80713,49844326579.551056,49391033447.38711,76106941048.888,91119038194.96674,60655022579.49375
60949100242.28342,62332814623.268394,87717689385.06029,73469673591.63576,70675682853.71667,43078682125.30557,52273117272.18685,83879408678.13763,70839207578.9552,82944722349.13585,44870545962.92045,42028502416.22504,59213432313.80074,81665118556.12236,74755042862.48671,52683432340.36878,45588351755.40879,85091264323.88939,56364415910.01856,57212788302.21808,66930577727.90914
97764026853.79686,73056568535.07008,75890837605.96,74645033982.50171,58689336642.4555,83095190245.71893,87053506423.3363,59760862179.39636,77266580490.35156,66347147687.65367,70075088381.69533,69385673633.6781,91852253723.14998,72709212675.50578,53455461284.78821,59913188978.03305,44858716249.17352,58711692508.12067,88305407220.35208,61632441517.1269,85222280565.65126
52957439325.64547,83923588538.55652,71785369628.48358,54921199698.95322,68223388441.419716,94457152223.28574,59552453585.05986,59565796556.29581,80053665477.23964,76510861414.3218,90224089866.30125,49257159993.27551,61976552159.82151,96921419359.17386,63433025334.915726,48963988774.93124,61854854784.087524,82020861726.53047,70013746284.36394,47525590214.84335,52596819690.776634
50858064652.93441,74069660593.08434,89606509920.38371,97060540223.99858,69033686289.37793,67401656924.070076,64061572062.56968,93761569949.4685,48900962269.63815,65238046593.99066,53196857561.20682,76302256074.57553,94280488202.4136,47682528025.69449,48511439012.52781,73405530928.46739,89502136122.6568,96482236303.90814,97850680012.3207,69499132780.0496,52933310180.59612
47833456753.180016,59728998802.32671,82833053488.50414,81060534288.13272,58577487080.34159,78095691911.62926,97561359992.28114,97345206588.84074,56144055469.67663,50240995536.80875,60963731304.148605,95672867857.2236,73487413715.54063,73641476717.9037,77543440859.09872,51951564106.53728,65878038157.3423,53871787266.046455,86452748323.57346,77261008915.43983,61325488863.64066
95970042451.97115,42579287660.794304,88131383471.42722,84341263477.32896,82240337108.52654,95727072252.35832,44099424066.81025,62013201704.41748,72183832950.55782,60235662195.79296,54054472485.4601,65089316405.142525,68586960067.90314,59362436239.2573,69245892688.91576,62840674296.872795,84732870874.73863,50088986695.32599,50686526263.86697,93263695652.57161,53301191044.67338
72306101173.93887,92750765318.59396,66146720114.545654,53030653740.602295,89833775566.87651,90353976108.08334,63102249009.55857,50594594339.135185,50355827485.52059,55633908468.79155,63781324766.12531,96200087152.632,44257357049.40417,49254539627.95941,82950532990.72711,56674098906.508766,57402724285.67457,63641991316.302216,45627434838.80636,42750291442.99098,65324251068.29431
87799835333.00839,62428305544.944466,50898403961.00417,47697451759.74709,67942111944.51828,70507742620.58064,94364132401.60683,92746879266.39296,86025920565.06793,77168051494.2717,45263004473.4612,48921730991.99568,82887981145.97717,48535762119.631744,57810127977.68344,63061916888.8761,90296333159.7569,76603545914.61047,65657947046.789635,53792077790.8295,55373256781.14596
78114581641.897,84267657577.12982,64897553639.97893,91346470608.73335,57187583654.55788,76140095105.43663,65675696753.17829,44170336878.92154,75984086853.30179,48735221857.299644,69256215122.4649,90091820765.19974,81236880270.49928,83558675458.36569,69403570563.83762,48750403754.94842,96107522849.23341,89623336426.91135,72577149134.08957,44029466404.557274,91282611536.41614
59681185365.11714,66118838035.60795,80564149923.26212,48831298759.28045,89038075426.62543,84730013534.09305,83496929541.29076,71086559369.70918,72290239075.45296,92108548166.32167,92593359739.93173,73441937639.97592,85459753131.5611,82567416553.03264,56796910019.65584,48020095589.46077,92933323830.56248,77646976439.43939,85249568522.95744,86122297509.23431,80658650029.8527
69417968088.69923,43219150701.674225,74789221625.40125,44121123016.13868,83308199162.3201,49566600321.03587,53495737683.52224,87170665080.44162,52529184246.89724,60555262535.94144,77022023781.02756,55778336610.444916,86744427922.97229,91862621074.37708,62762899181.66863,82022821200.59447,92574778681.35843,73378070199.58232,93827872705.5191,72431306855.96156,89602288882.8117
44176363068.71517,76373008836.41357,62410895614.87767,45062018684.765366,59705028318.75276,56497050519.437195,87716299644.78345,88639992666.14629,93114067445.78572,84195388840.95602,75465450366.43385,74438247389.97969,67196323278.225716,68341423594.6589,76347046871.53363,91033203160.27919,81570721223.69388,86255655735.20497,60463749883.42749,87428083078.79892,67383278988.22793
75793146486.06052,75827649890.10115,52040203559.0738,94776116075.87805,50373481418.32895,81210969869.66544,65959741427.32765,51020245161.217285,85104939678.8654,75273784136.06583,54426507289.84567,60908767575.128296,42768607213.92878,49374218188.77527,60169114822.2576,61085072718.17319,74866302324.11497,70524173475.47444,66363373453.234474,54639186033.63185,46643086791.79951
89950381907.07684,81635023060.62704,56857952312.740364,65597546438.06233,92026572504.60304,55680207500.96174,77616926461.62321,45946864076.30367,84704946556.87453,54611086898.92602,44423449270.23704,48496619242.64601,47131777536.01504,45280453302.5966,52560044564.288,75327298412.45622,71434846440.17143,74390413124.745,70843120511.23691,86320262734.8078,79674860298.90935
48031167932.60158,56883543682.692924,57833407951.03904,75172635774.37866,93901856956.0151,96030840941.94604,56729924179.34656,78895812286.25137,93382516814.33942,72403829462.62233,55537008427.31574,87400104113.45105,90358847089.91782,47045117014.41777,84865708865.65408,69577139462.73738,63925261396.87646,83987592049.10947,67028969863.351456,76422603335.70251,50434980060.99588
79751478538.40161,82793703822.28139,42956072093.18208,43463432424.58253,47964824140.74569,75811584588.78539,96470992709.44502,90838713894.95738,68321106736.5719,66714479293.85349,43378548202.93416,51332819113.151,77599045309.85614,63013897309.024345,45852870508.04488,57424158807.72371,71212680485.14804,49488743159.67937,91985325145.32097,73534873574.9545,61894246205.359535
87045149798.57869,45689599170.883545,53376142842.710915,67213421419.71484,84902615034.90816,85468638334.91852,80339454380.26457,84854994662.5109,73755034678.13669,56479922641.10759,57459064310.56722,53442910813.21883,75591602985.38264,55625325152.919464,87197999516.51637,87516310855.58238,51073483378.559166,63436362308.37414,84633519532.49098,94911451678.45418,79727247075.82184
51404299271.58823,90524711101.25262,52610946927.46506,51347543628.635704,83061269389.45384,44526329748.65037,82238411322.89148,85276768820.02206,64262284275.88266,66240042850.26902,80867238456.46886,51462295871.52063,74276805932.3527,95081861886.36978,84959604222.62779,53996643791.289856,92097695923.7229,85661953855.21455,87440051741.94283,97738257368.82777,81762148291.8182
72517465793.14484,58813701473.71243,64228207536.91777,45764822379.327286,69753868796.45114,95277454994.17528,61931169858.26939,79290273605.62273,45575824209.14194,87341247052.97156,52941161862.87599,77340156202.34625,50943722425.71865,84324689157.13101,48094776274.98883,73050506913.57455,91962496706.63084,55716866682.323105,57989358471.80547,47633147927.386375,81143820608.7179
88584587862.43329,97158756371.44434,44954513340.45625,95668221786.81297,48918591793.97513,74587041697.3188,46423739553.16877,67290822976.87524,72642392735.83755,78676938461.42209,97283262136.4185,97651039882.20383,53122145262.76536,79178012470.754,78834453405.76839,66291247440.53363,44088897353.63307,74056615469.14362,88566450572.36052,82948783091.88615,43773493503.9645
44570627397.6754,91894874911.53128,73204141026.56259,55580402340.99639,67090395287.79741,48746777903.62268,81638257114.90504,42581775090.7641,62643909797.43323,70106064702.72116,94517955788.46022,90287425392.83217,80225589459.47835,94506471030.58609,60559925444.43974,70894674509.15416,51171246259.33462,65161217122.92053,88248272694.13744,94280260381.7312,46983500013.72074
97855484443.74947,60950051673.51368,82302152770.61057,67706480643.41144,53543055637.64845,66778243873.32664,95939614886.94502,56867718240.011086,97882571138.55064,88851240784.20058,84745394630.10527,81178076558.87398,57115017234.53801,62102829836.03287,73843312074.80714,82240457232.77847,91594070869.57047,75171049817.32413,75297259936.7845,97167505545.38205,90857828563.57603
84543474101.02116,83617905740.23546,96985291907.324,85701981392.47084,96029060801.156,92927940148.88632,82950327751.73256,84983795003.25493,78202198030.92116,70397185942.78801,51177076618.05076,89263187484.7666,45587634999.67262,85555746944.12978,46016860669.36347,42244038696.30201,94234350158.88342,52160750658.79673,76514269445.05365,51936568427.46044,42204740685.44232
94161512689.5824,76785695867.80064,81489289751.52063,70008066958.78218,49811734994.19223,48935452953.2387,79214547475.40205,43496419284.2976,73316516644.9164,77811963081.07191,43164744154.645805,58437287115.75634,97540030085.18869,59663197704.50152,95432093827.8396,52141709174.58435,69808090967.33398,88749143072.53488,59566126941.46591,46871534369.50321,64030594021.87699
81537726633.03862,74107285742.45074,97840309377.59985,60648108403.85793,44369022647.73338,54141148283.94194,75458758176.66783,60829278246.07571,82751507624.10143,51799937339.101295,53521319035.50198,52013442619.707596,96702832541.16386,78942718547.54079,66871051414.74566,92789570301.89989,75797916547.81903,76155019491.3145,53685028492.802376,73342501306.18936,64283871374.098236
52027108642.38918,42802117585.75441,47298804067.21211,50034083305.80637,72287288268.94823,76394396770.82303,68254411533.34632,96245840525.99286,62102714572.7293,68761253696.53188,76533489451.51631,80051061513.4523,79644441250.22485,75186147973.18034,68635053342.45397,65927300519.4834,59762095891.942,67314822941.14452,89748896332.06767,58251257096.901634,72832969688.49745
54177261116.04027,64138429381.501,75602952143.65187,42017457638.78766,79212384454.44719,69821643126.99069,46653500026.34503,57265365935.214676,55486162969.47537,83515653274.40683,62494827524.4302,67497455347.23302,81112359537.5157,44453380636.71333,60776543794.39775,81847234175.27025,73075552346.99242,62388581082.23335,80560132503.08481,64620050492.84476,91137213204.67996
57211221646.1199,62559812543.15131,62868969657.43509,61585304601.322426,52175403181.77488,65773979086.19786,76395719138.94843,67507697692.55295,82138501490.91685,87793044518.95901,87878618536.72325,45076496056.0163,52241067217.094864,88620415585.9795,58953549462.84047,58418949227.43108,49018068905.75409,95950191278.73248,80241170941.44597,83729766258.70354,55123963237.484314
90183546071.11688,77475204545.1174,94395032904.3945,93136268747.97008,62550132992.722305,79307286635.90657,57523671833.14869,50187206370.53435,47208549674.7035,96885546450.70056,56204686732.20007,62184409869.89237,48200379227.76022,60565416429.85453,43556123401.78944,90639310199.98515,46842586673.50045,85153569042.90225,79978871019.8365,61247431004.74495,97286541263.50482
71294826166.05066,73887863484.23845,48916269220.60062,50381570256.13566,66906184849.661354,50604780249.9146,79562696400.18108,93219405360.85443,59404457640.88988,61059183778.672554,65409108722.87132,55358195087.58747,56403383790.81877,58782952388.62606,50853001947.83846,74859119931.41861,54390347648.12643,97092596870.21994,83743295544.43544,85619809740.2307,91537831341.07277
68139993044.63409,48386403964.826965,70888457313.73746,52834127075.1403,97121714268.22244,75367116868.78815,69458490938.23578,57099818474.61647,92577987864.79556,69292396436.46822,62872720713.761185,61213321751.885376,48396901846.46852,81212780176.87823,43804575811.308914,47196132825.05285,73263912760.32898,65831416732.226295,46333710830.58542,91406558907.55632,54034175949.96718
84094344750.14272,60142703835.96798,93959089895.02022,50847495769.33,65273136576.83526,49398669948.21333,92819241205.99313,83039083566.97853,91276357056.97475,57229404746.52823,81116251380.58673,44658669323.43855,48953639926.952576,44356787345.00094,87869590215.69876,71730106172.0154,55521014095.42213,56129167424.22036,71530057924.32462,47153189789.97465,94975259368.12946
58866372796.76968,54949012265.40246,82334982165.36807,89343712309.94444,92673158722.69478,85970364619.18582,51867584370.657135,81485762162.06548,46300772480.42193,64291827387.00406,81981175319.62628,92083058393.51866,66305652497.95736,69200711807.99925,84720513006.14026,60859842855.63783,70654679543.08044,54542855045.08233,49907990635.69085,55704311130.81772,52162829010.51447
72740981007.30528,85337446610.01636,65614446293.13255,64675548525.02093,82689134685.45332,56121131651.91451,63751749346.725105,49138522829.49249,73719032738.14037,80217611156.86606,52567326995.84241,67954921977.094154,75080275805.95757,57753522485.402336,88856305001.45438,72976279825.93738,90743628451.25911,71604702427.96115,91631324562.9321,75527959647.33554,69557801446.42442
88210955068.38608,47571590905.43819,71011496209.84496,85444071457.52634,87002627337.5964,69523356401.0516,70303958432.95032,63101574692.528076,64740599320.94198,80922439275.98158,71640911202.53818,68157401604.64032,55659305970.08864,85140392743.59767,47559618980.31376,85986579387.76865,92760543490.52881,42124438189.295746,65119485259.29062,77610328631.03572,86821720471.50838
93336654544.84114,87393601829.70757,69897927564.47841,76400041366.91412,42215986495.89381,75575388487.23277,80955098618.90288,95357016211.53723,74953755150.84158,95176952017.38803,77340533629.55376,85820119793.08188,71628740283.8784,62515084616.282074,51414020837.003044,45558577174.16636,93766950290.99597,88419086805.53119,66574152950.45995,68393996587.43713,47511927025.866135
52799151239.392265,50871578907.61443,75025434935.83264,88148109316.92923,68041783568.72284,47321399729.73816,68126055976.961006,67976526746.43921,89245563422.18695,47628631511.78523,79566622325.42209,59422265594.25269,78386169697.68703,49592687554.18042,97079951288.6197,85622039133.59703,95125091089.42944,58114883571.54234,82100109843.45111,47329195316.484566,70609599192.94131
55266743374.34032,68387021255.30982,50184713214.166145,80900361351.61806,74159396679.43823,71885134346.04878,54605580917.96052,80810039501.35632,92604812096.21736,44087963022.06689,56442273510.68938,50640179585.92035,88702260785.17986,68031367967.21665,87959102767.60585,52317108826.93741,53836330109.610466,59850467135.710106,58189634224.60239,65871442214.45977,65489831863.70062
56092811970.55656,66786221802.72992,55236494107.55401,64149135144.724625,47239582639.43853,73394137692.80814,67242872763.758804,65888689726.22158,78462497819.96373,93593885167.84122,87577454538.22781,56820828250.84907,81818455453.39563,79660799190.43314,49401257372.06387,54924798090.72913,46025147572.59107,93643185532.80995,88093731210.85959,60031097175.35137,89937253096.0388
95789978329.2781,65738078965.05648,57286945954.9384,58542396658.56869,78943381046.7245,73297151733.69711,61763379013.92505,93540412923.46054,57839538171.47905,47841493711.54627,60567298984.37237,89144605321.3743,85504511402.37685,63777013705.38613,77042991702.8866,90733693950.63348,69560146121.92102,59378200934.264206,93267247808.06354,50727163070.075264,62437489993.33511
